"AKT1" "AKT2" "AKT3" "ARAF" "BAD" "BCL2A1" "BRAF" "CCNA1" "CCND1" "CD14" "CEBPA" "CEBPE" "CHUK" "CSF1R" "CSF2" "DUSP6" "EIF4EBP1" "FLT3" "GRB2" "HRAS" "IKBKB" "IL3" "ITGAM" "JUP" "KIT" "KRAS" "LEF1" "MAP2K1" "MAP2K2" "MAPK1" "MAPK3" "MPO" "MTOR" "MYC" "NFKB1" "NRAS" "PER2" "PIK3CA" "PIK3CB" "PIK3CD" "PIK3R1" "PIK3R2" "PIK3R3" "PIM1" "PIM2" "PML" "PPARD" "RAF1" "RARA" "RELA" "RPS6KB1" "RPS6KB2" "RUNX1" "RUNX1T1" "SOS1" "SOS2" "SPI1" "STAT3" "STAT5A" "STAT5B" "TCF7" "TCF7L1" "TCF7L2" "ZBTB16"
"Sample548" 8.29615499450803 7.50149295800704 5.94453669698333 10.0608007163554 7.9409747984483 12.0789919756991 8.22154089045572 5.187926275591 4.77062780947982 9.89387493060138 9.14942595490305 10.9406429165788 9.15923686360338 7.83427913966119 4.46196495891166 9.63854425784995 9.62126977080836 6.76546699251248 10.4928724367381 8.12282503575022 8.36225921158118 2.17229722997667 12.8262640769046 4.60657522431532 7.19662995825966 11.5397979332653 8.80599202584225 11.7571879185919 9.59933830277553 10.6255142288682 9.49945526887134 12.717044610413 8.09473650230975 10.823107651005 10.3295331192908 8.60701265120036 7.63591388603805 8.65919225600931 7.64964704509257 9.50265927911999 10.2036966136001 7.59468740651421 6.88166012047971 9.95150463696997 6.19351544287793 7.33956309037811 8.99006529138023 10.9272405872192 7.14503823392931 8.29867859612907 9.29393754738158 8.94657013613469 7.36795870807187 2.76909045306015 7.67837695401376 9.22640068375237 7.8930416421509 10.9612613862225 9.49758003370416 9.14632633588425 8.61881101189859 5.72034544965183 7.10062701888755 7.80719988835357
"Sample549" 9.42080951801793 7.62860627515258 5.91091582875832 10.2641819234527 8.01024953741034 11.8353899163881 8.04780682452481 4.87426754220441 6.15257478673449 11.0794121844005 9.92735083677416 9.15200402289544 8.99090921912537 8.56219659473078 2.90626807890893 11.7651493498895 9.84911133031376 8.23212675425283 10.6757229750446 8.4330850567398 8.26241507010191 3.00558187401776 12.4420742347069 7.88451584343539 7.4366038995633 11.0515023796692 8.66462178862908 11.4448949903545 9.37074877330678 10.2381324680989 9.50198857703523 12.1590312554735 7.99100425785946 11.3315972852464 10.49555826017 9.72510435493142 7.69281318475602 8.64224582520314 7.7284417901734 9.0669313352992 10.3186897189418 8.12710291805639 6.60632803871958 11.1260527655043 9.65541686976654 7.10780011437343 8.5606351524126 10.6393209791763 7.90213911067629 7.84892446892723 9.77399265862446 8.25125913137996 7.34491211515795 4.12328416239762 6.23110091714293 8.80776649716884 8.41041055585029 10.3436106743183 9.82574446215773 8.61218716418127 9.01151458654373 6.20023158063013 7.49068461789581 8.02941169810061
"Sample550" 8.84530146158674 7.62563980421783 5.43071534434451 10.0155872921718 8.43182088418895 11.7935535922721 7.28791712952675 6.97827372191405 4.58635395022251 9.09400205356667 10.7754199527324 10.2317131978447 9.0971540133042 7.64501842878357 5.56877037168093 10.4359659950236 10.3216513985067 9.16597018079089 10.3216265064641 8.94897637914723 8.02394884426633 1.5020149338713 12.6971859093871 7.3606527961197 8.35394518585142 10.8878816392861 6.89300287198389 11.6679185592684 9.93008024846243 10.0517951019334 9.52357888308662 13.1789256658916 8.13487244273674 12.2401194756405 9.99474084962247 9.06165739209129 8.04304399086106 8.57420665468221 7.72486425883468 8.85438117302488 9.13868465122357 7.54140683781507 6.91382346214583 10.9551235902737 8.25808133079043 7.28118704823943 8.13211306333853 10.5507866190013 7.22622463746389 7.37873806767001 9.2386986738318 8.4171317096472 7.06036803536297 4.05105660661083 6.34530844901586 8.6882558209205 7.84456200332164 10.4905534317355 9.91220073898996 8.91822579403816 6.63665052875816 5.27109963644775 7.00911228974935 10.5277272211693
"Sample551" 10.0073474941373 7.74818287027813 5.97387178115848 10.169143817043 8.02183290712882 10.2517743612067 6.53928941835621 7.06922033573058 2.8807430090109 10.6333417701674 11.0478326735621 9.45508431754534 8.81893339238787 9.01844095866698 2.51322316944486 11.5601397252578 10.0785386840711 10.8852671109502 10.7170540182475 9.15318266979816 8.37950815925908 2.160142644299 12.3677956510267 9.36019612084257 8.78747432173702 11.0600790558208 9.03624781052228 11.5592055440293 9.25542003745368 9.92891967081658 9.15765412399695 13.2234284164567 8.42452443856689 11.1973200238286 10.0911076430552 8.41099535732663 7.70567882561143 8.95156581246844 9.14501543763209 9.28964949003859 10.6170588000864 7.63928515703815 5.06316232624008 9.99297608732731 8.58707686954317 7.64809253471789 8.9951713911622 11.0165986175461 7.23795802897235 8.11297707591832 9.99789383036261 8.51909701337728 7.56219612776949 4.58399256892829 6.61664713347761 8.35590556268739 7.65650018446363 9.82379055397381 11.1982286009867 8.67201945512056 8.97825878534137 5.72550123611167 8.79352146547452 9.16127620540253
"Sample552" 9.17458770668133 7.55641538505293 5.82586581863188 10.303992998335 8.01597354844627 12.5900805332545 8.0595022126257 6.87124647176652 2.3554899406765 9.86298044130153 10.0094515486578 9.36363023104144 8.74814414380453 7.48190911648122 3.38973973881127 11.9917525162704 10.0925662494738 6.57609649491987 10.4802380551938 8.6661835591525 7.37285188413017 0.722354359636358 12.9172313877418 7.99719525973214 8.44206253904935 11.0540067141036 7.94929828766336 12.1540525513732 9.60914162792078 9.95258745507746 9.06770150739138 13.2649996141677 7.68840807551488 11.1691810075981 11.0964570246051 9.76189713270234 7.48146968029382 10.0716074803404 9.95984090106484 8.8917061915988 11.4634154757216 7.83093532223817 3.67768870829406 11.6625249898577 9.03624732650835 6.80326795187489 8.47310795055141 11.0392861187491 7.6433057539493 8.99613930843229 9.8464824682056 7.6704056244308 7.75567192668722 4.56504685197647 6.57332092420823 9.29702939146164 8.86986969878805 11.1781822243061 10.0380376241716 8.5343322653187 8.57101338654195 4.99772284603893 7.48058871774293 8.84776855873258
"Sample553" 8.81423133668968 7.54844630067321 5.62982770559871 9.55075013484554 8.11005754851471 10.3330595919098 7.31373990579834 8.55558435372439 3.66087391492611 10.7606451546657 10.5791022791617 9.75895120615389 8.98205128599747 8.75509809079896 4.78143438810344 11.7416319066867 10.1732520923135 9.94905753265217 10.7657111902873 8.81471616252398 7.9810879810514 1.5402634510444 12.5006791454899 9.03635084656661 8.5060796231947 10.4274422075237 7.89112468562046 11.706178299172 8.65747629806925 10.2306037572255 8.77709245716748 13.1802520224093 7.36399339475167 11.3738087253137 10.1014639848835 8.72271158038594 7.93970029456241 8.82506132604123 8.36809700764275 9.01013319261585 9.62844932665474 7.19644875816169 5.0278115762039 9.45604832653951 7.5239480154921 7.00621160250175 7.98029985873999 10.368219554158 6.57745196945348 7.68199455593173 9.20322371245593 7.71407448594664 7.24458343404381 4.54157003549507 3.5170323488822 8.46377164754332 7.55717392379742 10.1471132236339 10.2837272952712 8.79738615030186 8.71119341052351 2.90254814271798 7.5368733622644 7.95135286100216
"Sample554" 9.04287636320133 7.71184019951075 5.71927573192364 9.65591488943413 8.21286161911946 11.2255803309728 8.10925041192281 7.04278612853828 4.32713189949852 10.3614444787913 9.39935403903181 8.99805251283591 9.53039305344782 8.09132998433672 2.98634152405701 11.7428951920209 9.9198867545652 10.8391332390054 10.5034298862618 8.32790367533884 7.82905206419886 4.25166727699123 12.0949336201052 6.35261432679787 7.99331106928464 10.966230266417 8.77302688281714 12.248126368628 8.96758481412679 10.1278416288654 9.09474242249059 12.6875731132127 8.29919036945749 10.9901306893315 9.82128276733047 9.09620247898692 7.61200460948627 9.06466415406058 8.54208196662348 9.13206332827134 10.6572486275491 7.87119464470281 6.44860227950883 9.4801371499562 8.21450195695931 6.54768434418588 8.36025892180184 10.0658022564708 7.17333699852004 7.84852475044473 9.43351346011175 7.89096398953946 7.8074306953625 2.63250753401751 7.04395178596086 9.14836703648971 7.42610072194034 9.70680299095934 9.66215678987415 8.76798371968647 8.16171830798235 6.03931831913998 8.94527997081255 9.3473669369424
"Sample555" 8.18967937737947 7.42518914668838 6.32605931753467 10.3129710708831 8.09961619667346 12.9788679466225 7.5254909255023 7.37587259402191 5.19869582313745 10.0871547015358 10.041333211822 8.21173926088464 8.48054304443786 7.67171669394922 3.23258006771896 11.9542054221321 9.63281957159069 7.53250662530953 10.0656859970141 8.22261404255646 7.35062361515893 2.90924212104661 11.9810961676932 7.64581896662589 6.9152838920656 10.8329372579237 6.9372819847081 10.9956785996371 8.94666660540001 9.24200743728623 9.41551453410435 13.7444275016487 8.0421092487088 11.2800064557855 11.1094754644985 10.4857800266908 8.20729478735422 9.56713614674496 9.52797627911721 9.27887368967017 10.1264340255899 8.0185539925574 5.18928964439307 11.9561486711583 10.0888419321425 6.75387716434056 8.80477019669463 11.6813439104105 8.09753034014071 9.55895928094832 8.91632957376342 8.18474404803523 7.72887690745471 2.02510434106439 4.82567495919926 8.49478886636509 9.06608427713268 11.2372048128399 10.2426726100536 8.43290173443505 7.50816881550271 5.68973822860196 7.98897993136475 7.20364943516142
"Sample556" 7.65403513575402 6.78960111522801 7.7206592591577 10.2725836121937 8.43449693745109 13.6335634034963 9.42169258633431 7.76857592135106 4.73618696641248 11.1452191689497 10.5106131378699 10.4580508407255 9.03600107159825 8.13964494701301 3.82704111293984 10.6609200057076 9.19870130373718 7.03315356788052 11.5325901116952 8.28953349941652 8.57015084234369 4.95730965266297 13.2642883984874 5.89827130082402 6.71880138252981 10.9927871453257 6.30221121145788 10.9933423344582 9.34564593618521 10.6497048416878 10.7328694931222 12.3784711335676 8.79025225202276 9.12918768770397 10.8463608382113 8.67386248009185 7.22633879110291 8.7481338022346 8.907541270773 10.1372411014938 9.54128972999185 8.64619258962266 5.85342000476823 9.93773339335509 7.70798414306868 7.45920288545793 8.51526510499361 11.1468506549319 8.89541474648918 7.28125783376244 9.35350756471202 7.22302185745741 7.77173333090238 5.31189064281173 5.79571262245134 9.57979609932827 10.1700684797991 10.7778298464862 9.48101730548976 9.52009869022162 6.18943414624065 7.00095095450695 8.85864231827235 8.53722299018645
"Sample557" 9.27877785812631 7.70145071107657 6.09411224760031 10.3111302833894 7.61406398507557 12.9521058056619 8.26958569554472 6.41477155713285 4.7419270435496 11.2600107364601 10.5126916723422 9.92819954919139 8.98804462559784 8.92609130693407 3.21700789185039 11.4874817184984 9.512256418791 8.60428728112185 9.78553939860976 8.31807842523753 8.41305568070821 2.91931106962539 13.0880722034427 7.73931699586661 7.72704256859205 10.8346110764448 8.13042738924569 11.8779246491388 9.51471013651897 10.5382078327049 9.63372085480955 13.7863041750359 8.1481528945652 10.8580472330889 10.2772767288394 9.09537635862115 7.95443096257805 9.030822699077 8.8563553874301 9.62363177836857 9.75240471082107 8.13919504167062 5.86499825297811 9.8345373844277 8.22201124088856 7.10384655426445 8.61116869212767 11.3023515766354 7.59603518008708 8.93585877620752 9.93296643540915 7.92018835211384 7.87274830352656 3.10734355137222 5.72288701422578 8.65100437285286 8.57680152584364 10.6241343671031 10.2973084282901 8.99159909781864 8.50639874057544 5.43664453283805 7.83349826705244 7.63434165414298
"Sample558" 9.93966821396581 7.68778130248435 6.39659785422269 10.4103066407474 7.58778813674341 12.8637564796931 7.14993151753246 5.13339638494976 5.56367718674824 12.0706494702545 11.1319542613338 8.27504519741706 8.35060623514133 10.3560490471298 2.09980143907159 10.6002432915697 10.4239129657698 8.16803237541367 11.1495324260628 8.42897089570909 8.27269646889166 3.25078945624463 12.4452892988544 7.37800850405361 8.39669409405991 11.4317944854701 7.5207365396837 11.3722466670654 9.68036987063625 10.1172778844 9.63879559275751 13.9539985267637 7.26158355924663 11.7428036948891 11.413347644964 9.53929043193226 7.98496071414432 9.72083897979429 9.00283460987753 8.91694527086202 10.7267688007359 7.94533926085032 4.26895414839216 11.3421229179135 9.67237062908879 6.67421183898664 8.13034693849421 11.2211966152346 8.2015220744656 8.60583499491733 9.88240976672209 8.18212592393283 7.51252317040464 3.28019792878039 5.61421840868987 9.14119971670689 9.7183229029318 10.6458009004826 10.775236763632 8.81282661786547 8.44125694756864 4.78267593839869 7.38421912197935 8.55038261487438
"Sample559" 9.00591915086498 7.4767586651399 5.38412128752077 9.78041815878455 8.2160667527586 11.4923203209508 7.31155110421949 7.04145629807263 2.96325626811504 10.8790407460593 9.88942744454751 9.10920009151496 9.55478889437262 8.58566188136812 2.65196308778467 11.6824830449445 9.94802198399888 9.76196442069439 10.3504120018836 8.3506003843165 7.89789037425965 1.90271555534499 12.0132541725301 7.38072353822233 8.99244433595352 11.1062015412784 7.69246247978 11.481020668756 8.81611423538274 10.3556321693991 9.44646242539961 12.9323772153749 7.86524240290291 11.2701366870796 10.2112635450076 9.32221280251969 7.90373100610818 9.19921995552627 8.03010549511887 9.21348079760943 11.0130599475402 7.87856548479558 5.6293175513262 11.0528962752058 8.79420494765064 6.8116657373727 8.04857576214754 10.4466529332829 7.18680662389369 7.87101654789026 9.56726903015211 7.72110440601852 7.34486915646107 4.89580927123295 7.58122418510725 8.61504641873017 7.65675165566863 10.2369115366113 10.0148990229862 8.80059441988383 7.68426426280798 2.26907395658571 8.32227162635131 8.46281751640235
"Sample560" 8.6398217757981 7.42606304755054 5.37749255265797 9.45234334560877 8.3888087445392 13.6478156989717 7.9921873723118 7.48137959102053 4.17619911268167 9.81269819534039 9.94509349360835 9.76049559240912 9.20664443419281 8.18488865490947 2.82531362654198 11.4467733828498 9.83308875250283 7.23539912711936 10.8763203558908 8.63011850801728 7.44478278721411 4.79937430600431 12.8649474965694 8.24292394663089 7.54952100495548 11.363898793621 6.71180035664165 11.692748015206 8.7106803295406 10.3115952206502 9.46536475455361 13.043797152172 7.11324308329135 10.1657159359449 10.7665946335427 9.7881045783945 7.99568471672241 9.14853819324767 8.38454166922129 8.52072714046225 10.3124021555287 7.62120190870722 5.11755344402847 10.9159112865014 9.77074639036189 7.35574492575439 7.67857865918632 10.6985874641328 7.83074543091468 8.76982366909562 9.70544165527268 8.27769872140063 7.8085276780386 2.63115419645516 6.38628197588665 9.52729503804867 8.33349859476157 10.3350610614049 10.1438673256225 8.7238470977606 7.21541049527832 5.18487969927851 7.66345404513122 7.6909467126629
"Sample561" 9.08031323310627 7.3603935550332 5.36838170333752 10.0847944055114 7.24294823248561 11.8197077101663 8.09713247564305 6.88721633450366 5.09027003288644 11.8018956374273 9.3724589509102 8.49940971143162 9.14790660872903 8.72750972272782 2.75617406854114 10.6375531269934 9.69261556639633 8.87619944922296 10.138512620752 8.01970002289866 7.98016533708266 2.10129654875706 12.4279445558969 5.94964239813924 9.11113884072087 10.2215787719465 6.88482698284993 11.6453235863986 8.44312852950429 10.2776965614885 9.32451438681306 13.394743131087 8.46043915895805 11.4604437426044 10.8186731051804 9.75145088326266 8.1537871519067 8.56638218596749 7.84572461387776 8.92895677620672 10.0777752942024 8.31059646743575 5.40660335519149 11.1932425725973 9.00137100776148 7.09305014479717 8.38505855638371 10.9107560671984 6.60414382931829 7.63265019168694 9.3809835819076 6.6945950260865 6.97319063738301 4.96353345141066 7.25343080506676 7.91407425644933 6.97148215245024 9.80178390356254 9.90110535669398 8.57557431467008 8.19628255110997 3.56589127929285 7.18418729071599 8.02950965023768
"Sample562" 8.66076075134625 7.71806645725462 6.14268508909569 9.61622770219595 8.05781872095979 11.597400782906 7.22694022941649 6.66614876479243 5.57764202277655 12.1120159837687 9.7457688352569 9.54429821714829 9.51135563754793 8.48131039009301 2.37350910620225 10.9470546980621 9.52467362916124 8.08913104958159 10.4792836446004 8.75174377909723 7.87715161888976 2.72774189714939 13.1207044847202 6.35548252508605 7.71991740588921 11.7799601640668 8.52521229431902 12.0654286462254 9.12487096702034 10.2984944916789 8.58734502008481 12.8129688959484 7.61750165235628 11.0008340567503 10.6882570592203 9.3084570419281 7.78962928056269 9.49793976975347 8.22129312115939 9.08767986529558 10.6280269328378 7.52461014184618 5.01050644770308 10.3340863758274 7.16429065298917 6.91228119607832 9.65772400611671 10.7183888754674 6.67000239283166 7.67528163645132 9.58575578720448 7.89845149492811 7.26280328496179 2.99247660074273 7.23561442373151 8.78459705267006 6.72787234911922 10.3096231413142 10.2572782108382 8.66567615048873 8.96444129002233 4.80247610696117 7.31959458025238 8.46397882572412
"Sample563" 9.62815668511149 7.31279476058648 5.31250474982813 9.64210588945187 7.68678491543192 12.0413304974662 7.81891973524271 8.25392829844948 3.66163358894903 10.8624043200683 11.338885265387 10.0064016649778 8.99768553195721 9.01472643272384 2.39040278487278 11.5261232549186 10.2974233432343 10.1081180934215 10.5090212234136 8.49369558762842 7.78913277817121 0.754689093916168 13.0743914030258 7.96734660683959 9.55175771956839 10.3838645323679 6.95381220222604 12.1621980016316 9.25480993907612 10.530190341862 9.413431736224 13.8517595165155 7.66037278858251 12.2656814628036 10.4679900882843 9.44400072143442 7.84316089761834 8.36392262783867 7.44198172052102 9.31645185479283 9.38774515465747 7.91013191935757 5.7914217828495 10.3385006357473 7.60184542845664 7.35281436517293 7.7580980450423 11.0633882135864 6.71918512719286 7.89099196174832 8.66494641255745 7.7128118132307 7.33406036688793 1.95433585814734 6.20678059597128 8.41525273329332 8.95427190165827 11.1464694988772 10.8999475094851 9.04750448169768 8.41594470630777 5.1580656413519 7.95472411394944 9.47065328467479
"Sample564" 9.10265224804119 7.61351331625241 5.1556193859754 10.2444235112344 7.63033232539743 12.7314363646065 7.52305085284705 6.41708747452541 5.1978099919114 9.78923070480572 10.1945934639945 9.59531213377074 9.32492999156712 7.01169516948329 2.73646232972813 11.1035516631966 8.53810585154844 7.25583975533531 10.6191176200885 7.28886897285066 7.97371564037513 2.75570168118682 13.3592016763546 6.20721947734785 5.78441453022583 10.3776250739754 7.68491813139831 11.8655744807841 8.23381834959201 11.0341771483419 9.90395827001532 12.712707932731 8.32949718734999 8.89688469223622 10.786939662405 9.32232466286493 7.1556799041866 9.79452613593765 8.03488053979724 9.75410034455047 9.34397151272819 6.84939215721812 6.31530429369165 9.50109312576128 9.3854685448617 7.16338420720768 8.38413591783146 12.1160962511801 7.82142962563554 8.47757051761509 9.11694936625691 7.00997786031453 7.18671645758233 2.67289632194738 6.92919165293036 9.3159546315539 8.14629277040087 10.3597734320692 9.74139973609042 9.03868907014385 8.34866242996197 5.72619759969576 6.40457910905895 6.393545572822
"Sample565" 8.54717994778512 7.38198176689662 5.42566621943075 10.3522307221573 8.1060498325019 13.1529752461823 7.82806456272046 7.54902686875534 4.98291466104317 11.8875186928949 10.3832491657011 9.44405398216534 9.05572128654358 8.05654493363168 5.57492791677297 12.4258738501979 10.1025424678024 8.75640117087428 10.6093893878428 7.85604983104833 7.72670572175065 2.45974688068332 13.0137945149804 7.94870498820737 8.78407245398319 11.6711063875994 7.94655843663564 12.2497769952143 9.11162213721435 9.43255841035254 9.70412931890804 13.9560158590252 7.77601125468995 11.9150568484405 10.8948410556612 9.4996515267255 8.60372386336163 9.66860793244164 9.8552074158878 8.99169683120846 11.0509192520131 8.83658799934215 3.40491715296454 11.4449985545386 9.09607607143643 7.24553951846912 8.7825964858836 11.5977623904764 7.64639492813918 8.27718700348673 10.3907786926791 7.81610225940587 7.80615233857226 3.56056404238394 6.0231824939978 9.17993254154804 8.98647017820734 10.658232816695 10.3364916810129 8.24223470499549 8.08176468901483 5.99912092304777 8.66996333472934 9.49347936927945
"Sample566" 8.72976237810795 7.66424852801718 6.04662131710828 10.6797591010727 7.87419316535424 14.6316750426073 8.8395259909826 6.31935346019769 6.04372361831723 9.62669436663647 10.5095374738221 8.50736576469723 8.86415017501801 7.10423825605614 4.04592557687021 11.814996697017 9.17736986047692 6.48638033292826 11.0766892401918 8.12573615375106 7.21476968948539 1.33032872323107 12.038771149781 8.21002994649601 6.31705926812071 11.9408236236939 8.68819795890348 11.3919633206813 9.17570281921436 9.60796985778518 9.61292453491783 12.0718797228525 7.83716792079012 11.5165313775636 12.5458024441913 10.2771908959389 8.17704842194274 10.4492211723787 11.1313785660916 9.01696828972609 10.3728562380154 7.99782889667629 5.26923108519665 11.8370023448844 12.0763484883608 7.27662688405244 8.92247847345688 12.4443814995117 8.61931474768084 10.046504660989 9.92124098797721 7.11592820676558 8.3376769561321 2.17571057343187 4.96111780696152 9.89540551829482 10.3835257941283 11.5634325934823 10.8041338436692 7.86407567786889 8.85062675632305 4.20271634572127 8.9850483871011 7.66639730177925
"Sample567" 9.26823051958938 8.11046493705947 6.02907776611997 10.1736984839777 7.28742074232814 12.9640005003595 7.54435358552173 6.40373894223312 5.45545158603158 11.5253087472873 8.7101494963368 9.01068358058285 8.97072990730618 8.3229059436805 2.97997960902171 12.6934271538164 8.90177649239842 6.14063751158043 10.7591896009868 8.29883691169758 7.72375903807703 3.07656036906227 12.3806563130522 4.04488737660338 5.03979955497032 10.8711196553715 8.28357568681061 11.7239990112086 8.73495503728972 10.4826813798374 9.08656256393505 12.5362115775973 7.84303477415647 10.5985288509744 11.4001738596295 9.87927511190372 8.13934049966508 9.50471005640667 8.09425060206395 9.29147550415464 10.3156119680559 7.37075444031039 5.2934862255439 10.8659023667511 8.19990674503352 6.95079218073205 9.05043126399243 11.6225065460012 7.38428528721017 8.61376189026698 8.89462137385431 7.70713982870569 7.61309437406708 3.52189093421555 7.46571420539067 8.58655890413614 8.1037650968389 10.2896817378563 10.0369960579392 8.79114930742492 9.22139359350413 2.40132527433813 7.04453363035008 6.00636855207197
"Sample568" 8.77898678852787 7.30069151878325 5.58315409236977 9.85986535859235 7.57777530035354 11.9242050874621 7.2607305190109 7.20632446208043 2.35720885273858 10.3161355479869 10.7660281096592 10.0237630395155 9.37532498760785 8.65924213126995 2.74711956615361 11.648075177838 10.0232035679384 9.73714380647853 10.2551225121591 8.1397163122975 8.10895558712017 1.95500483125472 13.1084547041798 10.4901966688401 9.18852017041236 11.2419142194512 6.39037549785727 11.7109238708298 9.09415824794782 10.6254709335087 8.79403853117216 13.70997869311 7.46865529692845 12.3395889673396 10.2084320789604 9.2631190811142 8.14561915704772 9.11170471892325 8.99721553681409 9.60563168712821 10.279986086542 7.76314133599614 6.07989776746463 9.99248232354744 7.94806172223239 7.10244402553273 7.83261111287188 10.8021574551259 7.04285110021473 7.73126737516923 9.69332381163041 7.77581973384218 7.40735261846825 2.24776689763804 7.30478952186757 8.99875858505953 8.59306896873814 10.5930773310379 9.9134729424613 8.96234718577244 7.95291310892497 4.76285600131919 8.15415035138798 9.33574659555623
"Sample569" 9.14127530873292 7.54389284328377 5.73289106731433 10.4796866677936 7.58147356285956 12.6179025197472 6.60855188687146 4.91153358443141 6.3917507971098 10.256877161597 10.4382242938906 9.67769331288324 9.49928757590781 7.54559666723337 4.9366971532857 10.4558258250462 9.61567175319033 8.71140336695921 10.3853284171662 8.74259677810271 8.03388449425684 1.44787922377876 12.6856759958991 6.40517805311755 7.07100227813123 10.2278396939012 8.22096513439373 11.487907079456 9.26122035049534 10.4345397082855 9.58654048918708 13.2748589115083 8.36380436355893 10.3756750902261 10.4831455830579 9.33921257187945 8.26618986286749 9.58839003795981 8.6178483189786 9.82754808104878 10.4082073892599 7.6505095449398 6.36786541854983 10.1241630882406 9.32891730944042 7.018556153777 7.41460947809441 11.7282471260955 7.58390429875824 8.95038327582162 9.74092455139784 7.62544146797951 7.55929662318165 2.84202550115705 6.89146370705861 9.28896764823908 8.40042758433218 11.0279381743434 10.0431371737295 9.03376139239819 8.43497006458905 4.74291089254627 7.04451554473734 7.36189026329283
"Sample570" 9.42011156271614 8.151233884701 5.42300401588508 10.5664486158354 8.08748305992041 13.127896023633 8.16497311091044 7.20070655787378 5.37610345333936 9.05197094033279 10.3138908329118 8.16124505921084 8.93331350305187 7.3656787346012 2.79551895714206 11.1766831881053 9.87334843947323 7.32613936320456 10.8473756912024 8.26694586214523 6.82333417943161 2.62727227926682 11.4843024724176 8.07764659221131 7.41777550729346 11.3209314425083 7.89701129575834 11.2270233641116 9.98314745360095 9.16182018243808 9.94949910031433 12.8194817889817 7.69116213626206 11.2715259182555 11.3864074590165 10.2080365325973 8.1787084763105 9.84843604330416 8.91969535904212 8.64703125610915 10.7264423166697 8.48491733055508 4.72583820286171 12.3745007875139 10.4475897136675 7.6897109526368 7.98279783629821 11.2214647985525 8.61800371694855 8.8094305772768 9.76629308057248 8.27064178201119 8.20805330523716 5.33496664220449 3.96787738816905 9.48614950497114 9.7477809231031 10.7028788311353 10.4852099122451 8.41538656001238 7.9837501870317 2.77701058207953 7.86853857507954 7.45745059727087
"Sample571" 9.74030727065823 7.50353967207464 6.24637875745235 10.1025403721396 7.32802308965023 13.3221863969854 8.36413140179086 6.5006821830971 2.88987308696839 10.0803735965173 10.2301580159256 9.40637477836562 9.47990298577089 7.57049922915156 2.69977086640996 10.4813441211838 10.1319110232559 8.84865228819459 10.4239809658439 7.35372518957184 7.43198614239494 1.64339304426178 13.2344910248256 4.98747809416292 9.24993523928898 10.8007112894208 6.8651133461648 12.3964847623598 8.57394758640521 9.90146413518502 9.11421413775638 14.0764084779237 6.44595219891923 11.0090260306693 11.3153843130872 9.15845646747388 7.90904930183782 9.38365678915114 9.25464712547095 9.30500636117276 10.5368370574845 8.03557257893347 6.42151540689855 11.1788390385115 9.14949403021217 7.18725653215553 8.40331805587928 11.7741532817993 7.35626308120954 8.28167535858305 9.88280144875028 7.48817447599479 7.78843916606356 5.45829116828841 6.56338394851457 9.03720465094759 7.67032022547277 10.4320162389454 10.5571485173859 8.45453446349198 6.9706364240141 4.631471440953 7.3374884922483 8.4858432873833
"Sample572" 8.77522213356571 7.70536442200248 5.74184219448127 9.93325700401955 8.63795055447213 12.3516981315059 8.5351288362104 5.77617302765519 5.57142724346513 9.20532201148718 7.76997232856599 8.39276776699016 8.94015551497436 7.01010902903971 4.55940958193381 10.6555688691362 10.265726786885 7.3686167628832 11.2123780132651 9.0518898422591 7.42652012162988 4.87576845947978 12.1820987895049 9.15772297876871 7.17443044895368 11.073628924072 7.36449907151335 11.0107522758742 9.78984197093482 9.68691687256579 9.72874574133182 13.1393025301678 7.19442165909107 10.3475037181919 11.0667841900453 9.76676490559668 8.48874366290836 9.11960569339838 8.67507326977825 9.0462927440997 10.6944753197163 8.88179336833274 5.93296027005482 11.5234652370206 9.38168558672777 7.53184675594227 8.41331917259509 10.7649149298884 7.66094914167968 7.8740479065974 9.53676352254156 7.90599443956939 7.44834226038598 5.46338914414711 7.1292873498508 9.46766402302363 8.63210667386825 10.2404309790546 10.1958518378904 8.12898051930031 8.48685091853758 6.44724346850578 7.98100119283689 7.73791459576551
"Sample573" 8.76080022533273 7.93911915391255 5.71329810766789 10.0236944913326 8.37710565398479 12.5336334971363 8.25109385369258 4.74131277586688 3.56305207299521 7.74675361352417 9.04639194872162 9.75889818317632 9.49303497853799 6.58806355850052 3.26547866323876 11.1692821948462 10.1037368255493 6.68872171311699 10.7753370547441 8.08249327616986 7.49069786293472 2.83157430641582 12.375513303116 7.2006357068716 6.75729170333646 11.4685377490761 8.34615570391571 10.8414871023983 8.86420856226017 9.78528177208375 9.39184969039332 12.6095598166366 5.69517823220752 10.5470810735855 10.6931597915122 9.10258110434163 7.99720219195215 9.29129076502007 9.40163427906289 9.09602887318959 9.90042464588596 8.05086756003196 6.17411785457155 9.94312390884372 11.3081693038809 7.35977538618076 7.84479764170548 11.0945274976355 8.04438618182103 8.23752836891468 9.45525660536343 7.97464526927261 7.61085695730136 3.63871833361887 3.32115410736561 9.71687975100305 7.84536574122859 10.0721379610721 10.0257950729477 8.50045394849525 7.71546517890821 5.65697158449134 7.84017221850512 7.03660645916135
